ID,village_ID,group_in_village,bags,payrate,showup,grouptype,training,pilot,assistant,comm_subj,comm_group,leftsetup,village_name,commune_name,date,gender,age,ethnic,income,occupation,education,item_moto,item_phone,item_TV,item_fridge,item_stove,children,bagsbefore,difficulty,likeability,minsbreak,chat,chat_pay,know_pay,fair,fair_why,fair_why_code1,fair_why_code2,forest_worry,forest_important,protect,people_logging,people_hunting,vignette1,vignette2,vignette3,vignette4
413,14,2,77,400,30000,equal,5,no,Anh,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,30,Catu,2.00E+05,(translation missing),10,no,no,yes,no,no,3,no,2,2,0,yes,no,no,4,Because of low pay rate,6,NA,5,5,no,no,yes,b,a,a,b
414,14,2,60,400,30000,equal,4,no,Anh,is the last one to finish 20 soil bags,(no comment),no,A2,Huong Son,02.04.2019,m,40,Catu,2500000,(translation missing),5,no,no,yes,no,no,0,no,5,2,6,no,no,no,4,The pay rate (earning) was low because the work took a half-workday,6,NA,5,5,no,no,no,b,b,a,b
415,14,3,49,400,30000,inequal,4,no,Nam,(no comment),Each participant took a break bag packing for about 3-5 minutes; Participants counted and compared each other about the number of soil bags they produced during the first 10 minutes; Each participant produced good quality soil bags (full and tight soil bag); Nobody in the group took snacks during 60 minutes,no,A2,Huong Son,02.04.2019,f,43,Catu,1500000,(translation missing),0,yes,yes,yes,no,yes,0,no,4,1,5,yes,no,yes,2,NA,NA,NA,5,5,no,no,no,a,b,a,b
416,14,3,60,400,30000,inequal,4,no,Nam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,25,Catu,1.00E+06,(translation missing),12,yes,yes,yes,no,no,1,no,5,1,5,yes,no,yes,1,It was a light work under cool (shady) working conditions,9,NA,5,5,no,no,no,a,a,NA,b
417,14,3,63,600,30000,inequal,5,no,Nam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,24,Catu,2.00E+06,(translation missing),12,yes,yes,yes,yes,yes,0,yes,4,1,3,yes,no,yes,1,It was a light work,9,NA,5,5,no,yes,yes,a,a,b,b
418,14,3,80,600,30000,inequal,4,no,Nam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,m,32,Catu,3.00E+06,(translation missing),9,yes,yes,yes,yes,yes,3,yes,5,1,5,yes,yes,NA,1,It was a reasonable pay rate if it was calculated for the payment of a workday,5,NA,5,5,no,no,no,a,a,b,b
419,14,3,63,400,30000,inequal,6,no,Nam,"looked over and compared with the results of the participants in the group 1, and found that some participants in the group 1 had finished the first 20 soil bags after 10 minutes; reminded the others to take snacks but nobody did; said that he was sweating a lot because he packed soil bag quickly",(no comment),no,A2,Huong Son,02.04.2019,f,37,Catu,1.00E+06,(translation missing),12,no,no,no,no,no,2,yes,5,1,5,yes,no,yes,2,Because the work was taken place under shady conditions,9,NA,5,5,no,no,no,a,a,b,b
420,14,3,45,600,30000,inequal,3,no,Nam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,65,Catu,5.00E+05,(translation missing),2,yes,yes,yes,no,yes,0,no,5,1,5,yes,no,yes,1,NA,NA,NA,5,5,no,no,no,a,b,a,b
421,14,3,72,400,30000,inequal,6,no,Nam,"said that his/her payment rate was acceptable when he/she heard from the village head that the payment rate of the group 1 was 600 VND, because one of his/her family members was in the group 1",(no comment),no,A2,Huong Son,02.04.2019,f,28,Catu,2.00E+06,(translation missing),2,no,yes,yes,no,no,2,no,4,1,5,yes,no,yes,1,NA,NA,NA,5,5,no,no,no,a,b,a,b
422,14,3,60,600,30000,inequal,4,no,Nam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,30,Catu,2.00E+06,(translation missing),5,yes,yes,yes,no,no,2,no,4,1,3,yes,no,yes,2,NA,NA,NA,5,5,no,no,no,a,b,a,b
423,14,4,51,600,30000,inequal,4,no,Tam,was the last one who had finished after 21 minutes; is a disabled person,"Set-up was under the shade; Everyone in the group focused on soil bag packing, did not talk too much to each other",no,A2,Huong Son,02.04.2019,f,40,Catu,0,(translation missing),0,no,no,no,no,no,0,no,5,5,2,yes,no,yes,4,Because some people received 400 VND/piece and some people reiced 600 VND/piece. I will also work with a lower pay rate,3,NA,5,5,no,do not know,do not know,b,b,a,b
424,14,4,79,400,30000,inequal,6,no,Tam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,43,Catu,1.00E+06,(translation missing),5,yes,yes,yes,yes,yes,0,no,5,5,5,yes,no,yes,4,"It was not reasonable because some people received 400 VND/piece, some people received 600 VND/piece. I will participate with higher productivity for 600 VND/piece",3,2,5,5,no,yes,no,a,b,a,b
425,14,4,76,400,30000,inequal,5,no,Tam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,19,Catu,5.00E+05,(translation missing),12,yes,yes,yes,no,no,0,no,5,5,5,yes,no,yes,2,I have no idea because it is the result of drawing. I will work more with 600 VND/piece,2,NA,5,5,no,no,no,a,a,b,b
426,14,4,73,400,30000,inequal,9,no,Tam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,44,Catu,0,(translation missing),0,yes,yes,yes,yes,yes,0,no,4,1,2,yes,no,yes,2,"It was reasonable because of the 400 VND/piece by randomly drawn. I will also work with a higher pay rate, 600 VND/piece",11,2,5,5,no,do not know,do not know,b,b,a,b
427,14,4,76,600,30000,inequal,7,no,Tam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,24,Catu,1.00E+06,(translation missing),12+B,yes,yes,yes,no,yes,2,no,5,1,5,yes,no,yes,1,"Because I received a high pay rate. With 400 VND/piece, I must work more for getting more soil bags",1,NA,5,5,no,do not know,do not know,a,a,b,b
428,14,4,72,400,30000,inequal,7,no,Tam,complained that the it was unfair to be paid different rates (400 VND and 600 VND) for the same produced soil bags,(no comment),no,A2,Huong Son,02.04.2019,f,60,Catu,1.00E+06,(translation missing),9,yes,yes,yes,no,yes,0,no,4,1,7,yes,no,yes,4,"It was not reasonable because some received 400 VND/piece, some received 600 VND/piece. I will still participate with a higher pay rate, 600 VND/piece",3,NA,5,5,no,do not know,do not know,a,a,a,b
429,14,4,79,600,30000,inequal,3,no,Tam,(no comment),(no comment),no,A2,Huong Son,02.04.2019,f,22,Catu,5.00E+05,(translation missing),12,yes,yes,yes,no,no,1,no,5,2,8,yes,yes,yes,2,This work is rather easy,9,NA,5,5,no,do not know,do not know,a,a,a,b
430,14,4,88,600,30000,inequal,7,no,Tam,"was the first person who had finished the first 20 soil bags with good quality after 15 minutes,",(no comment),no,A2,Huong Son,02.04.2019,m,31,Catu,4.00E+06,(translation missing),11,yes,yes,yes,no,yes,2,no,5,1,5,yes,no,yes,1,"It was reasonable with light work. I will participate with a lower pay rate, 400 VND/piece",9,NA,5,5,yes,yes,yes,a,b,a,b
431,15,1,66,600,30000,equal,4,no,Tam,(no comment),The set-up was in cool place; Did not try their best during training session because the result would not be counted; Nobody took snacks during 60 minutes,no,Pa Noong,Huong Son,02.04.2019,f,25,Catu,2.00E+06,(translation missing),9,yes,yes,yes,no,no,0,yes,5,1,5,yes,no,yes,2,NA,NA,NA,5,5,yes,no,no,a,a,b,b
432,15,1,50,600,30000,equal,3,no,Tam,"tried to estimate the amount of money he/she would get based on his/her payment rate (12000 VND for 20 soil bags); was the last person who packed very well the first 20 soil bags after 28 minutes; had produced soil bag before, packed slowly and carefully, not focused on working, talked with ID (454)",(no comment),no,Pa Noong,Huong Son,02.04.2019,m,32,Catu,1.00E+06,(translation missing),12,yes,yes,yes,no,yes,2,yes,4,1,10,yes,no,yes,1,It was a high pay rate with light work and just for fun. I will still work with 400 VND/piece as with 600 VND/piece because I will not withdraw after participating,1,9,5,5,yes,yes,yes,a,b,a,b
433,15,1,70,600,30000,equal,3,no,Tam,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,27,Catu,2.00E+06,(translation missing),5,yes,yes,yes,yes,yes,2,no,4,1,5,yes,no,yes,2,It was easy and non-tired work. I will also work with 400 VND/piece,9,NA,5,5,yes,do not know,do not know,a,b,a,b
434,15,1,58,600,30000,equal,3,no,Tam,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,38,Catu,2500000,(translation missing),0,yes,yes,yes,yes,yes,2,no,5,1,6,yes,no,yes,2,It was a light work with high pay rate. I will still work with 400 VND/piece,9,5,5,5,yes,no,yes,a,b,a,b
435,15,1,80,600,30000,equal,4,no,Tam,"complained that he/she had back pain, tried to estimate the amount of payment bases on the rate of 600 VND; was the first person who finished quite well the first 20 soil bags after 17 minutes,",(no comment),no,Pa Noong,Huong Son,02.04.2019,f,20,Catu,2.00E+06,(translation missing),8,yes,yes,yes,no,no,1,no,5,1,3,yes,no,yes,1,It was very reasonable with high pay rate. The work was easy under shady working conditions. I will also work with 400 VND/piece,1,9,5,5,no,do not know,do not know,a,a,b,b
436,15,1,47,600,30000,equal,3,no,Tam,talked a lot and packed soil bag slowly,(no comment),no,Pa Noong,Huong Son,02.04.2019,f,40,Catu,2.00E+06,(translation missing),5,yes,yes,yes,yes,yes,1,yes,5,1,5,yes,no,yes,2,The work was under shady conditions with prepared soil. I will also work with 400 VND/piece based on my health status,9,NA,5,5,no,do not know,do not know,a,b,a,b
437,15,1,68,600,30000,equal,4,no,Tam,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,44,Catu,1500000,(translation missing),5,yes,yes,yes,no,yes,0,no,5,1,5,yes,no,yes,1,"It was an easy work under shady conditions. I will also work with a lower pay rate, 400 VND/piece",9,NA,5,5,no,no,no,a,b,a,b
438,15,1,64,600,30000,equal,4,no,Tam,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,56,Catu,2.00E+06,(translation missing),3,yes,yes,no,no,no,1,no,5,1,5,yes,no,yes,1,"It was an easy work. I will also work with a lower pay rate, 400 VND/piece",9,NA,4,5,no,no,do not know,a,b,a,b
439,15,2,80,400,30000,equal,8,no,Quang,asked why did not combine the two payment rates in the group; was the first person who had finished the first 20 soil bags after 13 minutes,"They seemed disappointed when their rate was 400 VND; After 5 minutes of training session, the participants looked fun when talking to each other in their own language and eager to pack soil bags; All participants finished their first 20 soil bags after 16 minutes; All participants in the group were under the sunshine since the 35 minute",no,Pa Noong,Huong Son,02.04.2019,f,57,Catu,6.00E+06,(translation missing),5,yes,yes,yes,no,yes,2,no,5,1,0,yes,yes,yes,4,Because I know another group has a higher pay rate,2,NA,5,5,yes,yes,yes,b,b,a,b
440,15,2,72,400,30000,equal,8,no,Quang,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,30,Catu,1.00E+06,(translation missing),9,yes,yes,yes,no,yes,2,no,5,1,5,yes,yes,yes,5,Because people received different pay rates for the same task. I would be reasonable with 600 VND/piece,2,NA,5,5,yes,yes,yes,b,b,a,b
441,15,2,76,400,30000,equal,7,no,Quang,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,41,Catu,0,(translation missing),5,yes,yes,no,no,no,2,no,5,1,2,yes,no,yes,5,"Because the pay rate was different, but it would be reasonable with 600 VND/piece",2,NA,5,5,no,no,no,b,b,a,b
442,15,2,90,400,30000,equal,6,no,Quang,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,37,Catu,2.00E+06,(translation missing),9,yes,yes,yes,yes,yes,1,no,5,1,5,yes,no,yes,4,Because I know another group has a higher pay rate,2,NA,5,5,yes,no,no,a,b,a,b
443,15,2,90,400,30000,equal,5,no,Quang,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,40,Catu,1.00E+06,(translation missing),0,no,no,no,no,yes,2,no,5,1,5,yes,no,yes,2,Because of the well-pay rate and the working time easier than normal works in the labor market,5,NA,5,5,yes,no,no,a,b,a,b
444,15,2,80,400,30000,equal,5,no,Quang,"made the others laugh by his joke in the (no comment)tive language; Thanks to him, all participants in the group were happy while working",(no comment),no,Pa Noong,Huong Son,02.04.2019,m,35,Catu,1.00E+06,(translation missing),8,yes,yes,yes,yes,yes,2,yes,5,2,2,yes,yes,yes,2,Because the pay rate was okay,5,NA,5,5,yes,no,no,b,b,a,b
445,15,2,79,400,30000,equal,7,no,Quang,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,76,Catu,5.00E+05,(translation missing),3,yes,yes,yes,yes,yes,2,no,5,1,5,yes,no,no,4,"Because with the same work, some people received 600 VND/piece while I drew out the 400 VND/piece",2,NA,5,5,no,no,no,b,b,a,b
446,15,2,79,400,30000,equal,6,no,Quang,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,29,Catu,1.00E+06,(translation missing),10,yes,yes,yes,yes,yes,2,no,5,1,5,yes,yes,yes,5,"Because with the same work, I know some people received 600 VND/piece",2,NA,5,5,yes,yes,yes,b,b,a,b
447,15,3,60,600,30000,inequal,5,no,Nam,(no comment),Nobody took snacks during 60 minutes,no,Pa Noong,Huong Son,02.04.2019,m,70,Catu,4.00E+06,(translation missing),12,yes,yes,yes,yes,no,0,no,5,1,1,yes,no,no,2,NA,NA,NA,5,5,yes,no,no,b,b,a,b
448,15,3,78,400,30000,inequal,5,no,Nam,was the first person who had finished the first 20 soil bags after 18 minutes,(no comment),no,Pa Noong,Huong Son,02.04.2019,f,36,Catu,2500000,(translation missing),0,yes,yes,yes,no,no,0,no,5,1,2,yes,no,no,2,NA,NA,NA,5,5,yes,yes,yes,a,b,a,b
449,15,3,45,400,30000,inequal,4,no,Nam,stopped working after 55 minutes to take care of her child,(no comment),no,Pa Noong,Huong Son,02.04.2019,f,29,Catu,4.00E+05,(translation missing),9,yes,no,yes,no,yes,2,no,4,1,2,yes,no,yes,2,NA,NA,NA,5,5,no,no,no,b,b,a,b
450,15,3,62,600,30000,inequal,3,no,Nam,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,32,Catu,2.00E+05,(translation missing),11,no,no,yes,no,no,2,no,5,1,2,yes,no,no,2,NA,NA,NA,5,5,no,no,no,a,b,a,b
451,15,3,40,600,30000,inequal,2,no,Nam,packed soil bag carefully and tight during training session; was the last one who had finished the first 20 soil bags after 35 minutes; soil bags were the tightest ones in the group,(no comment),no,Pa Noong,Huong Son,02.04.2019,f,30,Catu,2.00E+05,(translation missing),9,yes,yes,yes,no,no,2,no,4,1,2,no,no,no,2,NA,NA,NA,5,5,no,no,no,a,b,a,b
452,15,3,60,400,30000,inequal,6,no,Nam,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,m,61,Catu,2.00E+06,(translation missing),0,yes,yes,yes,no,no,0,no,4,1,1,yes,no,yes,2,NA,NA,NA,5,5,no,no,no,a,b,a,b
453,15,3,41,600,30000,inequal,3,no,Nam,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,30,Catu,3.00E+05,(translation missing),6,yes,no,yes,no,no,2,no,5,1,1,yes,no,no,1,NA,NA,NA,5,5,yes,no,no,a,b,a,b
454,15,3,69,400,30000,inequal,6,no,Nam,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,58,Catu,1.00E+06,(translation missing),0,yes,yes,yes,no,yes,0,no,5,1,2,yes,no,no,2,NA,NA,NA,5,5,no,no,no,b,b,a,b
455,15,4,53,400,30000,inequal,3,no,Anh,(no comment),"Some participants (IDs 473, 480, 475, 474, and 477) were in bad behavior because their results in training session would not be counted; After 40 minutes, all participants focused more on packing",no,Pa Noong,Huong Son,02.04.2019,m,45,Catu,2.00E+06,(translation missing),12,yes,yes,yes,yes,yes,1,no,5,2,0,yes,yes,no,2,The pay rate was reasonable but because working time was too short,5,,5,5,yes,yes,yes,a,a,a,b
456,15,4,56,600,30000,inequal,5,no,Anh,"Heard from the other village and knew that the payment rate would be 400 VND or 600 VND; When drawing the rate, hoped to get the rate of 600 VND",(no comment),no,Pa Noong,Huong Son,02.04.2019,m,80,Catu,2.00E+05,(translation missing),9,yes,yes,yes,no,yes,0,no,5,2,0,yes,no,yes,2,It was light work and you could freely chat with others,9,10,5,5,yes,no,no,a,b,a,b
457,15,4,63,400,30000,inequal,3,no,Anh,"Heard from the other village and knew that the payment rate would be 400 VND or 600 VND; When drawing the rate, hoped to get the rate of 600 VND",(no comment),no,Pa Noong,Huong Son,02.04.2019,f,33,Catu,1.00E+06,(translation missing),10,yes,yes,yes,yes,yes,2,no,5,2,0,yes,no,no,4,It was a light work but the payment was not enough for a real-effort payment,9,6,5,5,no,yes,yes,a,b,a,b
458,15,4,60,600,30000,inequal,6,no,Anh,"was the least talkative, focused on packing",(no comment),no,Pa Noong,Huong Son,02.04.2019,f,32,Catu,5.00E+06,(translation missing),9,yes,yes,yes,yes,yes,2,no,5,2,0,no,no,no,2,It was a light work,9,NA,5,5,yes,no,no,b,b,a,b
459,15,4,60,400,30000,inequal,2,no,Anh,"Heard from the other village and knew that the payment rate would be 400 VND or 600 VND; When drawing the rate, hoped to get the rate of 600 VND",(no comment),no,Pa Noong,Huong Son,02.04.2019,f,18,Catu,0,(translation missing),10,yes,yes,yes,yes,yes,1,no,5,1,0,yes,no,no,4,It was low pay rate,6,NA,4,5,no,no,no,b,b,a,b
460,15,4,64,600,30000,inequal,7,no,Anh,"During training session, took a half minute to receive the phone call; a person from outside came to talk with her about their own business",(no comment),no,Pa Noong,Huong Son,02.04.2019,f,44,Catu,2.00E+05,(translation missing),5,yes,yes,yes,no,yes,0,no,5,2,0,yes,no,no,2,It was a light work,9,NA,5,5,no,do not know,no,b,b,a,b
461,15,4,58,600,30000,inequal,5,no,Anh,(no comment),(no comment),no,Pa Noong,Huong Son,02.04.2019,f,43,Catu,2.00E+05,(translation missing),0,yes,yes,yes,no,no,0,no,5,1,0,yes,no,no,2,It was reasonable,5,NA,5,5,yes,no,no,b,b,a,b
462,15,4,36,400,30000,inequal,3,no,Anh,"Heard from the other village and knew that the payment rate would be 400 VND or 600 VND; When drawing the rate, hoped to get the rate of 600 VND",(no comment),no,Pa Noong,Huong Son,02.04.2019,f,32,Catu,5.00E+05,(translation missing),10,yes,yes,no,no,no,0,no,4,1,2,yes,no,no,2,NA,NA,NA,5,5,no,no,no,b,b,a,b
